sura,ayat,dominant_topic,confidence
9,52,9,0.34166667
9,53,0,0.46923077
9,54,7,0.39444444
9,55,3,0.34444442
9,56,0,0.3642857
9,57,9,0.6066667
9,58,9,0.29285714
9,59,7,0.255
9,60,9,0.5352941
9,61,9,0.51
9,62,3,0.3923077
9,63,7,0.3153846
9,64,1,0.50625
9,65,9,0.57857144
9,66,7,0.6529412
9,67,3,0.41764706
9,68,9,0.3375
9,69,4,0.35000002
9,70,7,0.444
9,71,3,0.6130435
9,72,3,0.3923077
9,73,7,0.26296297
9,74,9,0.34
9,75,0,0.29999998
9,76,9,0.25833333
9,77,6,0.51
9,78,9,0.42499998
9,79,1,0.45000002
9,80,9,0.324
9,81,7,0.2625
9,82,9,0.32272726
9,83,7,0.25625
9,84,7,0.50714284
9,85,0,0.29999998
9,86,0,0.34444442
9,87,7,0.42499998
9,88,3,0.8272728
9,89,9,0.3736842
9,90,9,0.29999998
9,91,4,0.31875
9,92,9,0.33888888
9,93,4,0.32500002
9,94,3,0.28181818
9,95,9,0.56666666
9,96,6,0.38125
9,97,1,0.26842105
9,98,9,0.35217392
9,99,3,0.55
9,100,9,0.31875
9,101,6,0.5352941
9,102,6,0.3923077
9,103,6,0.65000004
9,104,7,0.23846152
9,105,6,0.55454546
9,106,1,0.14090909
9,107,7,0.36400002
9,108,3,0.23461539
9,109,2,0.27333334
9,110,0,0.244
9,111,7,0.455
9,112,9,0.43571427
9,113,8,0.29583332
9,114,0,0.3923077
9,115,2,0.55454546
9,116,6,0.4136364
9,117,6,0.3375
9,118,8,0.29999998
9,119,1,0.3
9,120,7,0.40666667
9,121,8,0.39444444
9,122,9,0.50714284
9,123,9,0.56875
9,124,9,0.71
9,125,8,0.37272727
9,126,5,0.24117647
9,127,6,0.26842105
9,128,9,0.51
10,1,5,0.56666666
10,2,9,0.29583332
10,3,8,0.3956522
10,4,2,0.2652174
10,5,6,0.35217392
10,6,2,0.25833333
10,7,7,0.3923077
10,8,3,0.42
10,9,3,0.34
10,10,1,0.39444444
10,11,9,0.41764706
10,12,9,0.27307692
10,13,9,0.29583332
10,14,5,0.29999998
10,15,9,0.27931035
10,16,4,0.3642857
10,17,9,0.46363637
10,18,6,0.32105264
10,19,9,0.54615384
10,20,3,0.29285714
10,21,7,0.27727273
10,22,2,0.2935484
10,23,9,0.33809525
10,24,2,0.3638298
10,25,0,0.675
10,26,3,0.63125
10,27,3,0.404
10,28,3,0.40666667
10,29,9,0.84999996
10,30,9,0.46923077
10,31,2,0.38846156
10,32,0,0.2625
10,33,9,0.6375
10,34,2,0.5083333
10,35,6,0.42083335
10,36,6,0.3923077
10,37,3,0.20666666
10,38,9,0.57857144
10,39,9,0.40666667
10,40,9,0.91
10,41,9,0.54615384
10,42,5,0.44285712
10,43,0,0.44285712
10,44,9,0.5125
10,45,3,0.24117647
10,46,9,0.34166667
10,47,0,0.23333332
10,48,6,0.525
10,49,4,0.39444444
10,50,9,0.3642857
10,51,5,0.25833333
10,52,9,0.41
10,53,9,0.46923077
10,54,9,0.38125
10,55,2,0.42499998
10,56,2,0.7285714
10,57,9,0.3642857
10,58,9,0.3875
10,59,4,0.40500003
10,60,9,0.3923077
10,61,7,0.26296297
10,62,9,0.5125
10,63,7,0.275
10,64,4,0.3923077
10,65,6,0.37272727
10,66,8,0.27727273
10,67,6,0.35882354
10,68,6,0.33888888
10,69,9,0.68333334
10,70,7,0.34166667
10,71,9,0.315625
10,72,8,0.54615384
10,73,5,0.38125
10,74,8,0.355
10,75,9,0.40666667
10,76,4,0.3875
10,77,4,0.46363637
10,78,1,0.19090909
10,79,4,0.5857143
10,80,8,0.44285712
10,81,9,0.61
10,82,8,0.29999998
10,83,9,0.36400002
10,84,9,0.61
10,85,9,0.34444442
10,86,9,0.62
10,87,5,0.26842105
10,88,7,0.284
10,89,7,0.3153846
10,90,2,0.35217392
10,91,9,0.6375
10,92,6,0.3153846
10,93,3,0.27727273
10,94,4,0.41764706
10,95,5,0.37272727
10,96,9,0.62
10,97,3,0.29999998
10,98,9,0.40500003
10,99,8,0.46363637
10,100,8,0.5125
10,101,9,0.46923077
10,102,3,0.43571427
10,103,1,0.45555556
10,104,9,0.50714284
10,105,5,0.31
10,106,4,0.5083333
10,107,9,0.25416666
10,108,0,0.36818182
10,109,4,0.41
11,1,5,0.44375
11,2,4,0.34444442
11,3,9,0.32272726
11,4,2,0.7285714
11,5,4,0.59411764
11,6,2,0.27333334
11,7,2,0.4809524
11,8,9,0.31875
11,9,9,0.34444442
11,10,4,0.3153846
11,11,1,0.44285712
11,12,4,0.40500003
11,13,9,0.44375
11,14,4,0.51
11,15,7,0.34166667
11,16,3,0.28181818
11,17,9,0.43666667
11,18,9,0.70000005
11,19,0,0.55454546
11,20,3,0.28181818
11,21,9,0.56666666
11,22,0,0.22
11,23,3,0.46363637
11,24,0,0.27333334
11,25,4,0.34444442
11,26,3,0.44285712
11,27,9,0.36818182
11,28,9,0.50625
11,29,9,0.4263158
11,30,0,0.34444442
11,31,4,0.28333333
11,32,9,0.37272727
11,33,4,0.34444442
11,34,8,0.23846152
11,35,9,0.40666667
11,36,9,0.3923077
11,37,9,0.41
11,38,5,0.40666667
11,39,3,0.41
11,40,2,0.30869564
11,41,6,0.43571427
11,42,7,0.27727273
11,43,2,0.21578947
11,44,2,0.33809525
11,45,9,0.29285714
11,46,8,0.29285714
11,47,9,0.3642857
11,48,4,0.43333334
11,49,4,0.3642857
11,50,9,0.59166664
11,51,8,0.46363637
11,52,9,0.3736842
11,53,9,0.46363637
11,54,9,0.50625
11,55,7,0.45555556
11,56,9,0.3642857
11,57,4,0.3736842
11,58,3,0.55454546
11,59,9,0.3642857
11,60,3,0.29285714
11,61,9,0.36818182
11,62,6,0.21578947
11,63,9,0.45000002
11,64,9,0.33888888
11,65,5,0.34444442
11,66,3,0.29999998
11,67,9,0.41
11,68,5,0.28181818
11,69,4,0.33809525
11,70,5,0.3153846
11,71,4,0.55454546
11,72,6,0.42499998
11,73,6,0.3153846
11,74,4,0.3923077
11,75,1,0.44285712
11,76,9,0.25833333
11,77,4,0.28181818
11,78,9,0.4851852
11,79,1,0.2625
11,80,0,0.44285712
11,81,9,0.38846156
11,82,3,0.41
11,83,9,0.45555556
11,84,9,0.55
11,85,9,0.6529412
11,86,8,0.31
11,87,6,0.26842105
11,88,9,0.324
11,89,9,0.4789474
11,90,6,0.61
11,91,8,0.47333333
11,92,9,0.675
11,93,9,0.35882354
11,94,9,0.33888888
11,95,9,0.51
11,96,4,0.34444442
11,97,2,0.35882354
11,98,3,0.623077
11,99,3,0.61
11,100,9,0.63125
11,101,9,0.56111115
11,102,9,0.54615384
11,103,9,0.37272727
11,104,8,0.35
11,105,3,0.34444442
11,106,3,0.56666666
11,107,9,0.25833333
11,108,3,0.43571427
11,109,9,0.31875
11,110,9,0.355
11,111,4,0.21
11,112,7,0.23846152
11,113,3,0.23846152
11,114,8,0.28333333
11,115,7,0.44285712
11,116,9,0.41764706
11,117,9,0.7888889
11,118,9,0.45555556
11,119,4,0.29285714
11,120,4,0.45000002
11,121,9,0.45555556
11,122,3,0.525
11,123,2,0.47333333
12,1,5,0.7625
12,2,1,0.29999998
12,3,4,0.46363637
12,4,2,0.3642857
12,5,7,0.38125
12,6,4,0.284
12,7,6,0.51
12,8,7,0.41
12,9,9,0.28181818
12,10,8,0.50714284
12,11,8,0.3153846
12,12,9,0.3923077
12,13,1,0.23333332
12,14,1,0.2625
12,15,4,0.42499998
12,16,4,0.51666665
12,17,1,0.27333334
12,18,4,0.32105264
12,19,4,0.29047617
12,20,5,0.5125
12,21,4,0.28928572
12,22,4,0.59166664
12,23,7,0.22777778
12,24,8,0.27727273
12,25,7,0.3956522
12,26,7,0.24117647
12,27,7,0.45555556
12,28,7,0.46923077
12,29,1,0.41
12,30,6,0.32105264
12,31,5,0.33666667
12,32,6,0.305
12,33,9,0.34
12,34,6,0.46363637
12,35,6,0.23333332
12,36,4,0.23461539
12,37,4,0.3736842
12,38,1,0.38125
12,39,6,0.3153846
12,40,9,0.5285714
12,41,8,0.255
12,42,7,0.31875
12,43,5,0.404
12,44,4,0.41
12,45,4,0.46363637
12,46,5,0.33888888
12,47,8,0.55454546
12,48,2,0.34444442
12,49,4,0.5125
12,50,4,0.3857143
12,51,8,0.40500003
12,52,7,0.41
12,53,9,0.34
12,54,4,0.50714284
12,55,7,0.2625
12,56,9,0.28333333
12,57,7,0.5857143
12,58,6,0.41
12,59,7,0.44375
12,60,0,0.2625
12,61,6,0.2625
12,62,1,0.5083333
12,63,0,0.34
12,64,6,0.28181818
12,65,1,0.24482758
12,66,4,0.43571427
12,67,9,0.3115385
12,68,6,0.22173913
12,69,7,0.46363637
12,70,0,0.25625
12,71,1,0.22
12,72,0,0.42499998
12,73,9,0.56666666
12,74,5,0.275
12,75,4,0.23846152
12,76,6,0.25416666
12,77,4,0.29285714
12,78,7,0.38125
12,79,9,0.28181818
12,80,4,0.22592592
12,81,9,0.3923077
12,82,4,0.37272727
12,83,6,0.39444444
12,84,8,0.31
12,85,8,0.56666666
12,86,6,0.29999998
12,87,9,0.455
12,88,1,0.22777778
12,89,9,0.44285712
12,90,8,0.38125
12,91,6,0.5125
12,92,6,0.7888889
12,93,5,0.34166667
12,94,9,0.28181818
12,95,6,0.525
12,96,4,0.29285714
12,97,1,0.56666666
12,98,6,0.71
12,99,7,0.42499998
12,100,7,0.20769231
12,101,4,0.2652174
12,102,9,0.3153846
12,103,9,0.42
12,104,8,0.5857143
12,105,6,0.34444442
12,106,9,0.82
12,107,9,0.55454546
12,108,3,0.23846152
12,109,9,0.33888888
12,110,6,0.19375
12,111,9,0.355
13,1,5,0.44375
13,2,2,0.4625
13,3,2,0.25416666
13,4,3,0.35806453
13,5,3,0.305
13,6,9,0.32272726
13,7,9,0.3642857
13,8,9,0.37272727
13,9,6,0.6375
13,10,0,0.35882354
13,11,9,0.54230773
13,12,5,0.41
13,13,9,0.33888888
13,14,9,0.27307692
13,15,2,0.35882354
13,16,6,0.17608696
13,17,3,0.22500001
13,18,3,0.33703706
13,19,9,0.29285714
13,20,8,0.42
13,21,9,0.56666666
13,22,4,0.355
13,23,3,0.41764706
13,24,2,0.34444442
13,25,3,0.35882354
13,26,7,0.31875
13,27,0,0.23846152
13,28,8,0.6454545
13,29,1,0.29999998
13,30,4,0.40500003
13,31,9,0.2404762
13,32,1,0.22142856
13,33,9,0.26000002
13,34,3,0.28181818
13,35,3,0.4263158
13,36,4,0.35882354
13,37,4,0.24117647
13,38,8,0.38125
13,39,9,0.51
13,40,9,0.41
13,41,9,0.35882354
13,42,9,0.3642857
13,43,9,0.37272727
14,1,5,0.32105264
14,2,9,0.41
14,3,0,0.46923077
14,4,0,0.255
14,5,6,0.355
14,6,9,0.3115385
14,7,9,0.34166667
14,8,6,0.5083333
14,9,8,0.3
14,10,1,0.24482758
14,11,4,0.25625
14,12,0,0.22142856
14,13,9,0.3642857
14,14,9,0.7888889
14,15,0,0.34444442
14,16,2,0.29999998
14,17,2,0.34
14,18,2,0.29999998
14,19,2,0.3923077
14,20,9,0.7
14,21,0,0.2935484
14,22,9,0.26000002
14,23,3,0.56111115
14,24,9,0.3923077
14,25,8,0.55454546
14,26,3,0.47333333
14,27,7,0.25833333
14,28,9,0.51
14,29,3,0.8875
14,30,9,0.5083333
14,31,4,0.305
14,32,2,0.60400003
14,33,2,0.42499998
14,34,9,0.34
14,35,9,0.40666667
14,36,6,0.29285714
14,37,8,0.22173913
14,38,4,0.3153846
14,39,6,0.34
14,40,7,0.46363637
14,41,9,0.3875
14,42,3,0.23846152
14,43,4,0.31
14,44,0,0.33809525
14,45,4,0.3923077
14,46,7,0.40666667
14,47,0,0.5083333
14,48,6,0.3153846
14,49,5,0.35
14,50,3,0.7285714
14,51,4,0.2625
14,52,4,0.25833333
15,1,5,0.61
15,2,5,0.29999998
15,3,9,0.41
15,4,9,0.5857143
15,5,4,0.29999998
15,6,4,0.2625
15,7,4,0.42
15,8,4,0.51666665
15,9,9,0.51666665
15,10,4,0.5857143
15,11,1,0.2625
15,12,8,0.42
15,13,4,0.29999998
15,14,1,0.23333332
15,15,9,0.45555556
15,16,2,0.46363637
15,17,0,0.525
15,18,2,0.34444442
15,19,2,0.7583334
15,20,2,0.55454546
15,21,4,0.34444442
15,22,2,0.37272727
15,23,2,0.42
15,24,6,0.5857143
15,25,6,0.5857143
15,26,2,0.6454545
15,27,2,0.35
15,28,2,0.675
15,29,2,0.23333332
15,30,2,0.51666665
15,31,0,0.35
15,32,0,0.29999998
15,33,2,0.623077
15,34,0,0.275
15,35,3,0.775
15,36,3,0.51666665
15,37,3,0.775
15,38,3,0.275
15,39,0,0.2625
15,40,2,0.775
15,41,0,0.775
15,42,2,0.5857143
15,43,6,0.42
15,44,3,0.51666665
15,45,2,0.7285714
15,46,8,0.42
15,47,9,0.3923077
15,48,8,0.35
15,49,6,0.56666666
15,50,3,0.62
15,51,1,0.525
15,52,4,0.29999998
15,53,4,0.42499998
15,54,4,0.59166664
15,55,4,0.37272727
15,56,3,0.35
15,57,4,0.51666665
15,58,9,0.42
15,59,1,0.62
15,60,8,0.62
15,61,1,0.42
15,62,6,0.55
15,63,4,0.45555556
15,64,4,0.51666665
15,65,9,0.35882354
15,66,9,0.45555556
15,67,4,0.42
15,68,1,0.275
15,69,3,0.22
15,70,9,0.525
15,71,1,0.35
15,72,0,0.42
15,73,9,0.44285712
15,74,2,0.42
15,75,6,0.67777777
15,76,6,0.29999998
15,77,6,0.51666665
15,78,6,0.35
15,79,9,0.3875
15,80,0,0.29999998
15,81,6,0.29999998
15,82,5,0.6375
15,83,9,0.44285712
15,84,9,0.7
15,85,2,0.34166667
15,86,6,0.51666665
15,87,6,0.31
15,88,7,0.25625
15,89,4,0.42
15,90,4,0.22
15,91,9,0.525
15,92,9,0.62
15,93,7,0.55
15,94,4,0.56666666
15,95,1,0.42
15,96,5,0.42
15,97,6,0.3875
15,98,6,0.29999998
15,99,9,0.51666665
16,1,6,0.37272727
16,2,8,0.3923077
16,3,2,0.3875
16,4,4,0.44285712
16,5,8,0.46363637
16,6,4,0.29999998
16,7,6,0.29285714
16,8,2,0.3875
16,9,0,0.31
16,10,2,0.42499998
16,11,2,0.35882354
16,12,2,0.41764706
16,13,2,0.34
16,14,2,0.3736842
16,15,2,0.43571427
16,16,2,0.29999998
16,17,8,0.44285712
16,18,6,0.675
16,19,4,0.525
16,20,1,0.2625
16,21,2,0.51666665
16,22,4,0.34444442
16,23,4,0.44285712
16,24,5,0.34444442
16,25,1,0.35882354
16,26,5,0.35882354
16,27,3,0.50625
16,28,4,0.35882354
16,29,3,0.7583334
16,30,7,0.4263158
16,31,3,0.50625
16,32,2,0.37272727
16,33,4,0.56875
16,34,1,0.34444442
16,35,4,0.32105264
16,36,0,0.32105264
16,37,0,0.67777777
16,38,9,0.41
16,39,9,0.51666665
16,40,5,0.5857143
16,41,7,0.34166667
16,42,9,0.525
16,43,4,0.51
16,44,4,0.70000005
16,45,9,0.3642857
16,46,0,0.18333334
16,47,6,0.5125
16,48,2,0.3923077
16,49,2,0.59166664
16,50,9,0.42
16,51,6,0.3875
16,52,2,0.41
16,53,9,0.28181818
16,54,3,0.23333332
16,55,9,0.5125
16,56,4,0.3875
16,57,7,0.45555556
16,58,3,0.19090909
16,59,3,0.29285714
16,60,6,0.675
16,61,9,0.43913046
16,62,8,0.23846152
16,63,3,0.23846152
16,64,4,0.41
16,65,2,0.43571427
16,66,8,0.4263158
16,67,6,0.20666666
16,68,9,0.42499998
16,69,8,0.204
16,70,6,0.40666667
16,71,4,0.24285714
16,72,7,0.3857143
16,73,0,0.3153846
16,74,6,0.44285712
16,75,4,0.23461539
16,76,0,0.35000002
16,77,2,0.44375
16,78,5,0.3923077
16,79,9,0.45000002
16,80,5,0.46785715
16,81,5,0.25416666
16,82,0,0.35
16,83,9,0.51666665
16,84,1,0.19090909
16,85,9,0.41
16,86,6,0.56111115
16,87,9,0.3875
16,88,9,0.61
16,89,4,0.455
16,90,7,0.3736842
16,91,8,0.3923077
16,92,3,0.27
16,93,8,0.31875
16,94,7,0.32105264
16,95,9,0.37272727
16,96,7,0.40666667
16,97,7,0.64090914
16,98,0,0.34444442
16,99,9,0.775
16,100,9,0.51666665
16,101,9,0.54
16,102,9,0.5083333
16,103,1,0.35882354
16,104,9,0.31
16,105,9,0.71
16,106,9,0.555
16,107,7,0.41
16,108,5,0.3875
16,109,4,0.22
16,110,6,0.50714284
16,111,4,0.2625
16,112,4,0.32272726
16,113,4,0.23333332
16,114,4,0.31
16,115,8,0.6166667
16,116,9,0.50714284
16,117,9,0.44285712
16,118,4,0.51
16,119,6,0.50714284
16,120,1,0.5857143
16,121,0,0.34444442
16,122,7,0.3875
16,123,1,0.45555556
16,124,3,0.46923077
16,125,0,0.45909092
16,126,7,0.42499998
16,127,7,0.623077
16,128,3,0.22
17,1,5,0.255
17,2,4,0.28181818
17,3,4,0.29999998
17,4,6,0.33888888
17,5,1,0.19375
17,6,7,0.3923077
17,7,9,0.25416666
17,8,9,0.42499998
17,9,4,0.25625
17,10,3,0.51666665
17,11,9,0.61
17,12,3,0.21249999
17,13,5,0.27333334
17,14,4,0.45555556
17,15,0,0.32272726
17,16,9,0.4789474
17,17,6,0.29285714
17,18,8,0.35882354
17,19,7,0.34166667
17,20,9,0.3923077
17,21,7,0.5083333
17,22,0,0.15714286
17,23,7,0.57
17,24,7,0.29999998
17,25,6,0.45555556
17,26,7,0.28181818
17,27,0,0.5125
17,28,9,0.31
17,29,5,0.42499998
17,30,2,0.3923077
17,31,7,0.50714284
17,32,7,0.2625
17,33,7,0.29999998
17,34,7,0.3642857
17,35,9,0.3923077
17,36,5,0.31
17,37,2,0.28181818
17,38,9,0.62
17,39,9,0.3642857
17,40,7,0.50625
17,41,9,0.45555556
17,42,9,0.55454546
17,43,6,0.7625
17,44,2,0.4263158
17,45,7,0.31
17,46,5,0.33888888
17,47,4,0.23846152
17,48,0,0.34444442
17,49,5,0.46363637
17,50,9,0.42
17,51,5,0.24285714
17,52,3,0.23333332
17,53,9,0.34
17,54,9,0.42499998
17,55,9,0.34
17,56,8,0.31
17,57,9,0.3923077
17,58,9,0.5083333
17,59,4,0.19523808
17,60,9,0.505
17,61,2,0.81000006
17,62,4,0.35882354
17,63,8,0.3875
17,64,7,0.3857143
17,65,9,0.41
17,66,2,0.34166667
17,67,1,0.40666667
17,68,2,0.3923077
17,69,9,0.39444444
17,70,7,0.39444444
17,71,5,0.47333333
17,72,0,0.6375
17,73,0,0.21
17,74,5,0.29999998
17,75,0,0.23846152
17,76,9,0.623077
17,77,8,0.41
17,78,1,0.25833333
17,79,9,0.3642857
17,80,9,0.27333334
17,81,9,0.45555556
17,82,9,0.71
17,83,4,0.27333334
17,84,9,0.25833333
17,85,4,0.3923077
17,86,9,0.41
17,87,9,0.51666665
17,88,9,0.38125
17,89,8,0.34
17,90,2,0.5125
17,91,3,0.6454545
17,92,2,0.37272727
17,93,8,0.24285714
17,94,9,0.3642857
17,95,0,0.25833333
17,96,6,0.28181818
17,97,0,0.3903226
17,98,5,0.50625
17,99,2,0.35882354
17,100,9,0.54615384
17,101,4,0.305
17,102,6,0.26842105
17,103,0,0.2625
17,104,9,0.3642857
17,105,4,0.6454545
17,106,4,0.3923077
17,107,4,0.43571427
17,108,6,0.35
17,109,3,0.35
17,110,9,0.355
17,111,2,0.20666666
18,1,4,0.28181818
18,2,4,0.25625
18,3,3,0.775
18,4,8,0.51666665
18,5,9,0.22142856
18,6,4,0.45555556
18,7,7,0.25833333
18,8,2,0.3875
18,9,6,0.55454546
18,10,0,0.3923077
18,11,5,0.35
18,12,3,0.51
18,13,0,0.31
18,14,0,0.23846152
18,15,9,0.6454545
18,16,9,0.54
18,17,0,0.3060606
18,18,9,0.4269231
18,19,8,0.27872342
18,20,8,0.31
18,21,8,0.4269231
18,22,9,0.22903225
18,23,5,0.29999998
18,24,9,0.3642857
18,25,8,0.45555556
18,26,9,0.19615385
18,27,4,0.43571427
18,28,7,0.34827587
18,29,9,0.3060606
18,30,7,0.42499998
18,31,5,0.33636364
18,32,3,0.29047617
18,33,3,0.3153846
18,34,1,0.37272727
18,35,3,0.28181818
18,36,9,0.37272727
18,37,2,0.29999998
18,38,9,0.42
18,39,5,0.31875
18,40,2,0.29285714
18,41,2,0.62
18,42,1,0.205
18,43,9,0.44285712
18,44,7,0.28181818
18,45,2,0.5954546
18,46,7,0.69375
18,47,5,0.28181818
18,48,9,0.38125
18,49,9,0.455
18,50,9,0.23181818
18,51,2,0.34166667
18,52,5,0.37272727
18,53,9,0.34166667
18,54,2,0.29285714
18,55,4,0.35882354
18,56,4,0.255
18,57,5,0.27307692
18,58,9,0.56111115
18,59,9,0.7888889
18,60,8,0.31
18,61,0,0.23333332
18,62,2,0.25833333
18,63,9,0.255
18,64,7,0.51666665
18,65,4,0.29285714
18,66,4,0.31
18,67,0,0.42
18,68,0,0.29999998
18,69,7,0.35
18,70,4,0.6375
18,71,0,0.25833333
18,72,0,0.35
18,73,7,0.5125
18,74,7,0.6066667
18,75,8,0.29999998
18,76,4,0.34166667
18,77,8,0.3375
18,78,3,0.23333332
18,79,2,0.29999998
18,80,7,0.46923077
18,81,7,0.35
18,82,7,0.3903226
18,83,4,0.56666666
18,84,4,0.45555556
18,85,0,0.36666667
18,86,2,0.4263158
18,87,9,0.61
18,88,9,0.3923077
18,89,0,0.36666667
18,90,2,0.37272727
18,91,4,0.42
18,92,0,0.36666667
18,93,9,0.31
18,94,9,0.50714284
18,95,9,0.41
18,96,2,0.31875
18,97,0,0.42
18,98,9,0.3923077
18,99,9,0.3153846
18,100,3,0.35
18,101,5,0.44285712
18,102,3,0.23846152
18,103,9,0.56666666
18,104,7,0.41
18,105,9,0.3153846
18,106,5,0.28181818
18,107,9,0.45555556
18,108,3,0.42
18,109,9,0.45000002
18,110,9,0.27727273
19,2,9,0.35
19,3,9,0.62
19,4,9,0.46923077
19,5,8,0.37272727
19,6,9,0.34444442
19,7,4,0.47647062
19,8,7,0.51
19,9,9,0.34444442
19,10,9,0.47333333
19,11,4,0.46363637
19,12,4,0.41
19,13,7,0.2625
19,14,7,0.35
19,15,3,0.51
19,16,4,0.28181818
19,17,4,0.42499998
19,18,8,0.44285712
19,19,4,0.42499998
19,20,7,0.41
19,21,9,0.31
19,22,0,0.5857143
19,23,9,0.3153846
19,24,4,0.25833333
19,25,8,0.34166667
19,26,8,0.43571427
19,27,4,0.31
19,28,7,0.54615384
19,29,9,0.29999998
19,30,4,0.29999998
19,31,9,0.25833333
19,32,5,0.35
19,33,3,0.25833333
19,34,8,0.5857143
19,35,8,0.37272727
19,36,9,0.51666665
19,37,3,0.51
19,38,3,0.25833333
19,39,3,0.31
19,40,2,0.41
19,41,4,0.23333332
19,42,4,0.21
19,43,4,0.40666667
19,44,9,0.31
19,45,9,0.31
19,46,9,0.51
19,47,9,0.37272727
19,48,9,0.61
19,49,1,0.25833333
19,50,7,0.34444442
19,51,4,0.29999998
19,52,5,0.29999998
19,53,9,0.67777777
19,54,4,0.2625
19,55,7,0.5125
19,56,4,0.2625
19,57,7,0.525
19,58,4,0.36400002
19,59,0,0.31
19,60,1,0.23333332
19,61,6,0.25833333
19,62,4,0.28181818
19,63,2,0.29999998
19,64,9,0.44375
19,65,2,0.46363637
19,66,2,0.44285712
19,67,9,0.3875
19,68,9,0.46363637
19,69,6,0.2625
19,70,7,0.35
19,71,9,0.45555556
19,72,9,0.45555556
19,73,5,0.39444444
19,74,9,0.46363637
19,75,9,0.284
19,76,9,0.3923077
19,77,5,0.3875
19,78,6,0.34444442
19,79,3,0.23333332
19,80,4,0.35
19,81,7,0.36666667
19,82,0,0.5857143
19,83,6,0.31
19,84,4,0.29999998
19,85,3,0.2625
19,86,3,0.35
19,87,9,0.3875
19,88,6,0.42
19,89,6,0.42
19,90,2,0.675
19,91,6,0.42
19,92,6,0.35
19,93,2,0.31
19,94,6,0.44285712
19,95,4,0.44285712
19,96,1,0.23333332
19,97,4,0.34166667
19,98,8,0.34444442
21,1,9,0.7625
21,2,1,0.2625
21,3,9,0.40666667
21,4,6,0.31
21,5,4,0.35882354
21,6,9,0.87142855
21,7,4,0.56666666
21,8,7,0.5857143
21,9,8,0.6375
21,10,4,0.25833333
21,11,8,0.3875
21,12,9,0.5125
21,13,9,0.34166667
21,14,5,0.275
21,15,1,0.29999998
21,16,2,0.56666666
21,17,9,0.34166667
21,18,5,0.31
21,19,9,0.46363637
21,20,3,0.29999998
21,21,2,0.42
21,22,6,0.31
21,23,4,0.62
21,24,9,0.50714284
21,25,4,0.44285712
21,26,6,0.37272727
21,27,4,0.35
21,28,9,0.54615384
21,29,4,0.34444442
21,30,2,0.38125
21,31,2,0.40666667
21,32,5,0.23333332
21,33,2,0.7583334
21,34,8,0.29999998
21,35,9,0.31
21,36,9,0.38125
21,37,4,0.3153846
21,38,6,0.525
21,39,3,0.5083333
21,40,4,0.28181818
21,41,1,0.61
21,42,6,0.25833333
21,43,0,0.45555556
